tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_kegiatan_str,nama_kegiatan,pagu_kegiatan,kd_kegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100351,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575710,13100352,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",34000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100353,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",57661000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100354,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",287070000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575713,13100355,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",43831000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575714,13100356,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575714,13100357,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",15230000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100358,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100359,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",10970000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60467,2575709,13100360,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",22660000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109779,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",162045000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579456,13109780,"7.01.03.2.02","Kegiatan Pemberdayaan Kelurahan",14412002184,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109781,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",429468790,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579457,13109782,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",88286000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109783,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",45830000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579458,13109784,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",47336250,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579456,13109785,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",41914800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579459,13109786,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",21643000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109787,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",12000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579456,13109788,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",29464500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579456,13109789,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",29107500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579459,13109790,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",11643000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579460,13109791,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",16495300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579460,13109792,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",194704700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109793,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",4640800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109794,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",1179639240,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60484,2579455,13109795,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",40955120,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60458,2579575,13110119,"1.02.02.2.00","Pengembangan Rumah Sakit",5000000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60458,2579575,13110121,"1.02.02.2.01","Pengadaan Alat Kesehatan/Alat Penunjang Medik Fasilitas Pelayanan Kesehatan",12784978000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114260,"2.11.01.2.10","Peningkatan Pelayanan BLUD",2289054761,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581256,13114243,"2.11.11.2.01","Pengelolaan Sampah",58611873982,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581257,13114244,"2.11.04.2.01","Pengelolaan Keanekaragaman Hayati Kabupaten/Kota",320674809,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581258,13114245,"2.11.03.2.02","Penanggulangan Pencemaran dan/atau Kerusakan Lingkungan Hidup Kabupaten/Kota",344761780,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581259,13114246,"2.11.07.2.02","Peningkatan Kapasitas MHA dan Kearifan Lokal, Pengetahuan Tradisional dan Hak MHA yang Terkait dengan PPLH",305492080,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114247,"2.11.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",519890400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114248,"2.11.01.2.06","Administrasi Umum Perangkat Daerah",310550800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581261,13114249,"2.11.10.2.01","Penyelesaian Pengaduan Masyarakat di Bidang Perlindungan dan Pengelolaan Lingkungan Hidup (PPLH) Kabupaten/Kota",69856600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581258,13114250,"2.11.03.2.01","Pencegahan Pencemaran dan/atau Kerusakan Lingkungan Hidup Kabupaten/Kota",322289800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581262,13114251,"2.11.02.2.01","Rencana Perlindungan dan Pengelolaan Lingkungan Hidup (RPPLH) Kabupaten/Kota",217899800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114252,"2.11.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",67948068,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581263,13114253,"2.11.08.2.01","Penyelenggaraan Pendidikan, Pelatihan, dan Penyuluhan Lingkungan Hidup untuk Lembaga Kemasyarakatan Tingkat Daerah Kabupaten/Kota",132358039,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581264,13114254,"2.11.09.2.01","Pemberian Penghargaan Lingkungan Hidup Tingkat Daerah Kabupaten/Kota",9287200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581265,13114255,"2.11.06.2.01","Pembinaan dan Pengawasan Terhadap Usaha dan/atau Kegiatan yang Izin Lingkungan dan Izin PPLH Diterbitkan oleh Pemerintah Daerah Kabupaten/Kota",33592000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581258,13114256,"2.11.03.2.03","Pemulihan Pencemaran dan/atau Kerusakan Lingkungan Hidup Kabupaten/Kota",999208980,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114257,"2.11.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",18296838188,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114258,"2.11.01.2.02","Administrasi Keuangan Perangkat Daerah",1000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96025,2581260,13114259,"2.11.01.2.05","Administrasi Kepegawaian Perangkat Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582567,13117650,"1.05.04.2.01","Pencegahan, Pengendalian, Pemadaman, Penyelamatan, dan Penanganan Bahan Berbahaya dan Beracun Kebakaran dalam Daerah Kabupaten/Kota",5557554500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582567,13117651,"1.05.04.2.05","Penyelenggaraan Operasi Pencarian dan Pertolongan Terhadap Kondisi Membahayakan Manusia",611102000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582567,13117652,"1.05.04.2.04","Pemberdayaan Masyarakat dalam Pencegahan Kebakaran",1173882648,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582567,13117653,"1.05.04.2.02","Inspeksi Peralatan Proteksi Kebakaran",40100050,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582568,13117654,"1.05.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",3325204268,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582568,13117655,"1.05.01.2.06","Administrasi Umum Perangkat Daerah",102743000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582568,13117656,"1.05.01.2.02","Administrasi Keuangan Perangkat Daerah",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582567,13117657,"1.05.04.2.03","Investigasi Kejadian Kebakaran",12087500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582568,13117658,"1.05.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",116111904,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314481,2582568,13117659,"1.05.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",294490000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122240,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",168340000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584411,13122241,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",18906177,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584412,13122242,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",57100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122243,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",47660000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122244,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",77680000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584413,13122245,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584414,13122246,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",51284700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584411,13122247,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",8610000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122248,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",386395000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584415,13122249,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",272200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122250,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4920000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584415,13122251,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584415,13122252,"7.01.02.2.01","Koordinasi Penyelenggaraan Kegiatan\n\nPemerintahan di Tingkat Kecamatan",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584411,13122253,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",40000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584415,13122254,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584413,13122255,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122256,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",41385000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122257,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",4200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60482,2584410,13122258,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2300000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",314425,2584508,13122527,"1.02.01.2.10","Peningkatan Pelayanan BLUD",2453290757,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138806,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",253790943,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138807,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",136497800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591106,13138808,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",261094331,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138809,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4690000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591107,13138810,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",55312000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138811,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",3059600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138812,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",12407200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591108,13138813,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",201463600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591109,13138814,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",17000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591110,13138815,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",17298500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138816,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",347795089,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591109,13138817,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",74000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591109,13138818,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",36000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591108,13138819,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",12000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591110,13138820,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",17549032,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60478,2591105,13138821,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",56215600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13139908,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",22827000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13139933,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",9570000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13139959,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2750000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13139991,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",51801700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13140010,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",125817550,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13140046,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",251100600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529564,13140452,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",75445000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529566,13141140,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",202028750,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529568,13141253,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",14145000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529568,13141272,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",39582000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529568,13141401,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",9188000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529569,13141443,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",63425000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529569,13141497,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",12762000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529574,13141600,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",86150000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2529575,13141892,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi Pembinaan dan Pengawasan Pemerintahan Desa",48742450,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141928,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",60435935,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141929,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",135813045,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592457,13141930,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",11882000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592458,13141931,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",9188000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141932,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",15253000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592457,13141933,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",41389700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592459,13141934,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",144532860,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592460,13141935,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",97905000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141936,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",30971700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141937,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",6954000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592461,13141938,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",45852450,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592459,13141939,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",14362000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592456,13141940,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2240000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60460,2592458,13141941,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",39582000,0,false,"2025-10-10"
