tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_subkegiatan,kd_subkegiatan_str,nama_subkegiatan,pagu_subkegiatan,kd_subkegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133951,"7.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",340000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133952,"7.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",3150000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310670,15133953,"7.01.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",7567769,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310669,15133954,"7.01.01.2.05.0005","Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai",1300000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133955,"7.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",458000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310671,15133956,"7.01.01.2.03.0006","Penatausahaan Barang Milik Daerah pada SKPD",2876000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310670,15133957,"7.01.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",980000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310660,15133958,"7.01.01.2.07.0006","Pengadaan Peralatan dan Mesin Lainnya",11755000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318621,15150005,"7.01.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",65000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655397,13318622,15150006,"7.01.02.2.01.0001","Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait",2895000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150007,"7.01.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",27000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318624,15150008,"7.01.03.2.02.0003","Pemberdayaan Masyarakat di Kelurahan",1252674940,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150009,"7.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655397,13318626,15150010,"7.01.02.2.04.0003","Pelaksanaan Urusan Pemerintahan yang Terkait dengan Kewenangan Lain yang Dilimpahkan",488570000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150011,"7.01.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",16705600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655399,13318627,15150012,"7.01.05.2.01.0008","Pelaksanaan Tugas Forum Koordinasi Pimpinan di Kecamatan",39672000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150013,"7.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",50290400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318624,15150014,"7.01.03.2.02.0001","Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Kelurahan",45000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655399,13318627,15150015,"7.01.05.2.01.0002","Fasilitasi, Koordinasi dan Pembinaan (Bimtek, Sosialisasi, Konsultasi) Wawasan Kebangsaan dan Ketahanan Nasional",75000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318628,15150016,"7.01.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318624,15150017,"7.01.03.2.02.0004","Evaluasi Kelurahan",9592000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150018,"7.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",13610000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655400,13318629,15150019,"7.01.04.2.02.0001","Koordinasi/Sinergi dengan Perangkat Daerah yang Tugas dan Fungsinya di Bidang Penegakan Peraturan Perundang-Undangan dan/atau Kepolisian Negara Republik Indonesia",47478000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655397,13318630,15150020,"7.01.02.2.03.0001","Koordinasi/Sinergi dengan Perangkat Daerah dan/atau Instansi Vertikal yang Terkait dalam Pemeliharaan Sarana dan Prasarana Pelayanan Umum",51945000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655399,13318627,15150021,"7.01.05.2.01.0004","Pembinaan Kerukunan Antar Suku dan Intra Suku, Umat Beragama, Ras, dan Golongan Lainnya Guna Mewujudkan Stabilitas Keamanan Lokal, Regional, dan Nasional",60504000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150022,"7.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",12391000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150023,"7.01.01.2.01.0003","Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD",3250000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150024,"7.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",3250000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150025,"7.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",10852000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150026,"7.01.01.2.01.0005","Koordinasi dan Penyusunan Perubahan DPA- SKPD",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150027,"7.01.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",12000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318628,15150028,"7.01.01.2.02.0008","Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318631,15150029,"7.01.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",21500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150030,"7.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",43923000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150031,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",53700500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318632,15150032,"7.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",71500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318633,15150033,"7.01.01.2.07.0005","Pengadaan Mebel",178210922,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318621,15150034,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",22500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318633,15150035,"7.01.01.2.07.0011","Pengadaan Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya",26886000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655401,13318634,15150036,"7.01.06.2.01.0009","Fasilitasi Sinkronisasi Perencanaan Pembangunan Daerah dengan Pembangunan Desa",60000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318632,15150037,"7.01.01.2.08.0001","Penyediaan Jasa Surat Menyurat",11003000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150038,"7.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318624,15150039,"7.01.03.2.02.0002","Pembangunan Sarana dan Prasarana Kelurahan",1284500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655401,13318634,15150040,"7.01.06.2.01.0012","Fasilitasi Pelaksanaan Tugas, Fungsi, dan Kewajiban Lembaga Kemasyarakatan",27780900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150041,"7.01.03.2.06.0009","Penumbuhan Kesadaran Keluarga dalam Peningkatan Kualitas Kelestarian Lingkungan Hidup",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150042,"7.01.03.2.06.0011","Pelatihan Keluarga Tanggap Bencana Rumah Tangga",16185000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150043,"7.01.03.2.06.0010","Pelatihan Keluarga Tanggap Bencana Alam",16395000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150044,"7.01.03.2.06.0008","Penumbuhan Kesadaran Keluarga dalam Peningkatan Taraf Hidup Keluarga Melalui Kehidupan Berkoperasi dan Pengembangan Ekonomi Lainnya",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150045,"7.01.03.2.06.0007","Penumbuhan Kesadaran Keluarga dalam Peningkatan Derajat Kesehatan Keluarga dan Lingkungan dengan Menerapkan Perilaku Hidup Bersih dan Sehat",20190000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150046,"7.01.03.2.06.0005","Peningkatan Kesadaran Keluarga dalam Mewujudkan Rumah Sehat dan Layak Huni serta Kesadaran Hukum tentang Kepemilikan Rumah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150047,"7.01.03.2.06.0003","Peningkatan Ketahanan Pangan Keluarga",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318635,15150048,"7.01.03.2.06.0006","Peningkatan Kesadaran Keluarga dalam Peningkatan Pendidikan dan Keterampilan untuk Mewujudkan Sumber Daya Manusia yang Berkualitas dan Berdaya Saing",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318623,15150049,"7.01.01.2.06.0008","Fasilitasi Kunjungan Tamu",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655397,13318636,15150050,"7.01.02.2.02.0003","Peningkatan Efektifitas Pelaksanaan Pelayanan kepada Masyarakat di Wilayah Kecamatan",9390000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318637,15150051,"7.01.03.2.03.0002","Peningkatan Kapasitas Lembaga Kemasyarakatan",26185700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318632,15150052,"7.01.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",576202769,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655401,13318634,15150053,"7.01.06.2.01.0002","Fasilitasi Administrasi Tata Pemerintahan Desa",28013100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655398,13318637,15150054,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",10321600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318631,15150055,"7.01.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",14664235,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318625,15150056,"7.01.01.2.01.0007","Evaluasi Kinerja Perangkat Daerah",98254250,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318633,15150057,"7.01.01.2.07.0002","Pengadaan Kendaraan Dinas Operasional atau Lapangan",82251000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60481,2655396,13318621,15150058,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318662,15150121,"7.01.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",70000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150122,"7.01.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",7000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150123,"7.01.03.2.06.0010","Pelatihan Keluarga Tanggap Bencana Alam",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655415,13318665,15150124,"7.01.05.2.01.0002","Fasilitasi, Koordinasi dan Pembinaan (Bimtek, Sosialisasi, Konsultasi) Wawasan Kebangsaan dan Ketahanan Nasional",58000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150125,"7.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",150000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655415,13318665,15150126,"7.01.05.2.01.0004","Pembinaan Kerukunan Antar Suku dan Intra Suku, Umat Beragama, Ras, dan Golongan Lainnya Guna Mewujudkan Stabilitas Keamanan Lokal, Regional, dan Nasional",40000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655416,13318666,15150127,"7.01.04.2.02.0001","Koordinasi/Sinergi dengan Perangkat Daerah yang Tugas dan Fungsinya di Bidang Penegakan Peraturan Perundang-Undangan dan/atau Kepolisian Negara Republik Indonesia",12235000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318667,15150128,"7.01.03.2.03.0005","Fasilitasi Pemanfaatan Teknologi Tepat Guna",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150129,"7.01.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655417,13318668,15150130,"7.01.06.2.01.0009","Fasilitasi Sinkronisasi Perencanaan Pembangunan Daerah dengan Pembangunan Desa",50248000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150131,"7.01.03.2.06.0003","Peningkatan Ketahanan Pangan Keluarga",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150132,"7.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318667,15150133,"7.01.03.2.03.0002","Peningkatan Kapasitas Lembaga Kemasyarakatan",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150134,"7.01.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318670,15150135,"7.01.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150136,"7.01.03.2.06.0008","Penumbuhan Kesadaran Keluarga dalam Peningkatan Taraf Hidup Keluarga Melalui Kehidupan Berkoperasi dan Pengembangan Ekonomi Lainnya",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150137,"7.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",5000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150138,"7.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318671,15150139,"7.01.03.2.01.0003","Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan",50000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655416,13318672,15150140,"7.01.04.2.01.0002","Harmonisasi Hubungan dengan Tokoh Agama dan Tokoh Masyarakat",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150141,"7.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150142,"7.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318673,15150143,"7.01.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318670,15150144,"7.01.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655417,13318668,15150145,"7.01.06.2.01.0002","Fasilitasi Administrasi Tata Pemerintahan Desa",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150146,"7.01.03.2.06.0011","Pelatihan Keluarga Tanggap Bencana Rumah Tangga",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318674,15150147,"7.01.01.2.03.0005","Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD",3200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150148,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",51800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150149,"7.01.03.2.06.0007","Penumbuhan Kesadaran Keluarga dalam Peningkatan Derajat Kesehatan Keluarga dan Lingkungan dengan Menerapkan Perilaku Hidup Bersih dan Sehat",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150150,"7.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318673,15150151,"7.01.01.2.05.0011","Bimbingan Teknis Implementasi Peraturan Perundang-Undangan",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655418,13318675,15150152,"7.01.02.2.03.0001","Koordinasi/Sinergi dengan Perangkat Daerah dan/atau Instansi Vertikal yang Terkait dalam Pemeliharaan Sarana dan Prasarana Pelayanan Umum",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655418,13318676,15150153,"7.01.02.2.02.0002","Fasilitasi Percepatan Pencapaian Standar Pelayanan Minimal di Wilayah Kecamatan",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318667,15150154,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655416,13318672,15150155,"7.01.04.2.01.0001","Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655417,13318668,15150156,"7.01.06.2.01.0003","Fasilitasi Pengelolaan Keuangan Desa dan Pendayagunaan Aset Desa",50000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655414,13318664,15150157,"7.01.03.2.06.0001","Pembentukan dan Penumbuhan Karakter Keluarga Melalui Peningkatan Kesadaran Masyarakat akan Pentingnya Penghayatan dan Pengamalan Pancasila dalam Semua Aspek Kehidupan Bermasyarakat, Berbangsa, dan Bernegara",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318669,15150158,"7.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655418,13318676,15150159,"7.01.02.2.02.0003","Peningkatan Efektifitas Pelaksanaan Pelayanan kepada Masyarakat di Wilayah Kecamatan",75000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318677,15150160,"7.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",36000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318662,15150161,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318662,15150162,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",55000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655418,13318678,15150163,"7.01.02.2.04.0003","Pelaksanaan Urusan Pemerintahan yang Terkait dengan Kewenangan Lain yang Dilimpahkan",460000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150164,"7.01.01.2.06.0004","Penyediaan Bahan Logistik Kantor",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318677,15150165,"7.01.01.2.08.0001","Penyediaan Jasa Surat Menyurat",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318663,15150166,"7.01.01.2.06.0008","Fasilitasi Kunjungan Tamu",5000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60473,2655413,13318673,15150167,"7.01.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",7000000,0,false,"2025-10-10"
